file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
kaydasheva_s001913,0.0,8.0288125,corpus,-44.02776210305106,-48.00584561637278,3.178967826200171,19.77742199678299
kaydasheva_s001275,0.0,10.75175,corpus,-45.62114462209302,-48.04129256886884,3.178967826200171,5.255073677600183
kaydasheva_s000877,0.0,12.3298125,corpus,-45.03233665348743,-47.22699109775814,3.178967826200171,15.955896708518637
kaydasheva_s001973,0.0,3.9298125,corpus,-37.292635774491096,-45.82229995727539,3.178967826200171,18.85051454346789
kaydasheva_s000463,0.0,12.0798125,corpus,-44.88067829056291,-47.168215118408206,3.178967826200171,17.96416806600734
kaydasheva_s000783,0.0,11.7098125,corpus,-42.88055748292058,-45.40590340109433,3.178967826200171,21.556924252879114
kaydasheva_s001617,0.0,10.1938125,corpus,-37.31154931305201,-41.20175254635694,3.1789611255574344,19.97384678042218
kaydasheva_s002287,0.0,6.5998125,corpus,-40.48851799242424,-42.58705151334722,3.1789611255574344,22.159292970754468
kaydasheva_s000965,0.0,10.8898125,corpus,-48.808895058539946,-51.84473267916975,3.1789544249146977,11.2456644105784
kaydasheva_s001421,0.0,9.1198125,corpus,-51.55880790844298,-54.77631223962662,3.1789544249146977,4.3376159475358875
kaydasheva_s000598,0.0,6.7898125,corpus,-42.90195830265096,-46.66213885220614,3.1789544249146977,16.79284096430499
kaydasheva_s002285,0.0,13.0898125,corpus,-43.91579330595875,-45.660617257947116,3.1789410236292244,20.986902834801853
kaydasheva_s000146,0.0,12.0298125,corpus,-42.502682096841234,-44.22080930586784,3.1789410236292244,17.053282192711592
kaydasheva_s001676,0.0,6.4198125,corpus,-41.71036555685358,-45.57193640942843,3.1677151285816594,15.860959347075973
kaydasheva_s000486,0.0,11.0898125,corpus,-46.35676496280433,-48.986972110106215,3.1677151285816594,20.17738834522317
kaydasheva_s001311,0.0,17.1238125,corpus,-45.23195184725467,-47.47128720050092,3.167711565949523,17.458885063123518
kaydasheva_s002273,0.0,7.5018125,corpus,-42.706966145833334,-46.06515085974405,3.167700878053113,14.296031228080002
kaydasheva_s001943,0.0,12.8298125,corpus,-43.803268706157446,-45.90710556096044,3.1595328271701555,20.494757757021006
kaydasheva_s000556,0.0,8.7998125,corpus,-45.24977361505682,-50.14720229264144,3.1595328271701555,11.29848928698329
kaydasheva_s000483,0.0,12.1598125,corpus,-42.03637374074835,-44.310791354313075,3.1595328271701555,19.48060240496119
kaydasheva_s001119,0.0,4.8698125,corpus,-42.08701232032854,-51.97498875397902,3.1595135377379022,23.65174166024049
kaydasheva_s001521,0.0,3.4338125,corpus,-37.753798059402335,-47.72141983929802,3.159503893021776,23.291670493034907
kaydasheva_s000238,0.0,5.7798125,corpus,-42.41677930363322,-48.08060461475003,3.1594942483056494,15.95696153100142
kaydasheva_s001681,0.0,5.7298125,corpus,-40.00893051919721,-43.76913155449761,3.1594942483056494,19.69548038305857
kaydasheva_s000082,0.0,12.3498125,corpus,-46.902777074898786,-49.68387460370436,3.1594942483056494,13.010852302042608
kaydasheva_s000899,0.0,6.2798125,corpus,-44.435509554140125,-50.57910638867003,3.1594942483056494,21.383943923937267
kaydasheva_s000921,0.0,10.6898125,corpus,-43.07671451122545,-45.68031303970902,3.1594942483056494,22.18697158306054
kaydasheva_s001283,0.0,5.0198125,corpus,-37.55566017181275,-44.47456266295235,3.1594942483056494,23.6814660444776
kaydasheva_s001006,0.0,10.1598125,corpus,-43.91441621555118,-47.14299125671387,3.1594942483056494,18.66626052114584
kaydasheva_s000402,0.0,7.1098125,corpus,-46.078204663326304,-52.788267812421246,3.1594942483056494,19.18444150882071
kaydasheva_s000599,0.0,10.5528125,corpus,-44.42276362559242,-47.026674040071256,3.138862981676501,17.85965364618879
kaydasheva_s000655,0.0,9.7698125,corpus,-44.54778259339816,-47.273125709371364,3.138862981676501,22.27058064967541
kaydasheva_s001055,0.0,6.6888125,corpus,-42.05758069413304,-48.801680636050094,3.1274144354338707,20.67298886034223
kaydasheva_s000604,0.0,15.7298125,corpus,-46.65021555149396,-48.5759094130825,3.1274096013868893,20.425139688892937
kaydasheva_s000412,0.0,14.1198125,corpus,-47.032965208923514,-48.989856078845115,3.1274096013868893,21.719921658763713
kaydasheva_s001498,0.0,10.7308125,corpus,-44.78674350535881,-44.90531034672514,3.1120909039440416,17.96699409915167
kaydasheva_s002092,0.0,13.5698125,corpus,-45.26850359248342,-47.78914800123735,3.1120787636279523,18.172839890607676
kaydasheva_s002254,0.0,7.31575,corpus,-42.50331124060792,-45.832584619522095,3.1105066225107856,14.32408167216019
kaydasheva_s001993,0.0,13.1298125,corpus,-44.59785855388424,-47.538988648038924,3.0991406067293457,18.060524646650347
kaydasheva_s000645,0.0,10.4698125,corpus,-45.121545188634194,-48.75161138855585,3.0917584030828,22.730471917319743
kaydasheva_s000608,0.0,10.2398125,corpus,-45.18549728393555,-47.34112259057852,3.0853996557040175,18.503600699495944
kaydasheva_s000900,0.0,14.5248125,corpus,-42.57554773588154,-44.46474674198177,3.0765331856078086,18.11669514871514
kaydasheva_s002157,0.0,10.7598125,corpus,-46.28657934479554,-49.484758933385216,3.0765331856078086,16.610553524627544
kaydasheva_s001114,0.0,9.9898125,corpus,-44.26959772272272,-47.54736074447632,3.0765331856078086,19.81539606777675
kaydasheva_s002223,0.0,7.87275,corpus,-41.514964858640404,-45.31833721214617,3.0765331856078086,18.39827832366599
kaydasheva_s001000,0.0,12.1028125,corpus,-46.19255875516529,-45.93880687851504,3.0765331856078086,20.310085313332053
kaydasheva_s001852,0.0,12.3698125,corpus,-44.0941194674616,-44.6786676304681,3.0765331856078086,16.6707688332641
kaydasheva_s001328,0.0,15.4268125,corpus,-45.81448983311731,-48.452111188103174,3.076524577122277,22.336788811718858
kaydasheva_s001836,0.0,10.8398125,corpus,-43.98803981203874,-46.24811965861219,3.076524577122277,19.40693928456188
kaydasheva_s001935,0.0,13.1198125,corpus,-45.885757074123475,-47.19053042376483,3.076524577122277,20.47907056671913
kaydasheva_s001543,0.0,5.1208125,corpus,-37.04313659667969,-42.994057306429234,3.0737366234383083,20.089484561791465
kaydasheva_s001160,0.0,4.8908125,corpus,-36.09790388548057,-42.300561941587006,3.0737366234383083,21.180988467753398
kaydasheva_s000855,0.0,8.7218125,corpus,-43.95706260751147,-46.408451947298914,3.0737366234383083,19.68904103266121
kaydasheva_s000178,0.0,7.33875,corpus,-42.137655398501366,-47.36244884889517,3.0737366234383083,18.891869598665537
kaydasheva_s001737,0.0,15.8838125,corpus,-44.387815845403026,-46.36292281405616,3.0737366234383083,11.476132865072058
kaydasheva_s002205,0.0,11.9188125,corpus,-44.404296875,-46.29579391800055,3.0737366234383083,17.27782051912385
kaydasheva_s001844,0.0,9.1958125,corpus,-44.34285411005435,-46.83715947469076,3.073671802243211,16.412437329197314
kaydasheva_s000460,0.0,6.1298125,corpus,-41.28141568107667,-45.700255341963334,3.073666996870882,8.237187142273369
kaydasheva_s001103,0.0,17.1198125,corpus,-45.86766665449766,-44.24007626140819,3.073666996870882,17.085165279586548
kaydasheva_s002312,0.0,11.1698125,corpus,-45.26176421217547,-47.19498027767147,3.073666996870882,14.974056559850691
kaydasheva_s001408,0.0,5.3648125,corpus,-37.0442331798041,-43.16447811591916,3.073666996870882,20.06912939926669
kaydasheva_s001596,0.0,9.9498125,corpus,-41.46634343592965,-44.13308789513328,3.0736657955277997,20.395666619402
kaydasheva_s001267,0.0,9.7038125,corpus,-42.80011275773196,-45.15817065466018,3.073664594184718,18.31033211431415
kaydasheva_s000346,0.0,12.6498125,corpus,-47.43121294466403,-52.413867469382495,3.073662191498553,10.619716487002547
kaydasheva_s000829,0.0,18.27575,corpus,-45.6562371786105,-46.42031616210937,3.073662191498553,16.287857942668158
kaydasheva_s001429,0.0,12.0198125,corpus,-42.13800891742928,-45.061977468687914,3.073662191498553,19.97289812772498
kaydasheva_s001495,0.0,12.5898125,corpus,-47.13442588363781,-48.61550525908775,3.058541030867348,20.163591889367314
kaydasheva_s002219,0.0,8.3598125,corpus,-43.03829620215311,-46.19260545571645,3.047609026477184,22.805796961164845
kaydasheva_s001176,0.0,13.0698125,corpus,-47.62098914498852,-50.77063272739279,3.039469199558587,21.94435262125232
kaydasheva_s001523,0.0,14.8618125,corpus,-43.97517191705922,-44.20938878446012,3.0394616439026283,18.922244450355908
kaydasheva_s000288,0.0,10.17075,corpus,-42.83115935349066,-44.8234121197852,3.0394616439026283,18.754059812642105
kaydasheva_s000858,0.0,7.83775,corpus,-44.398457429846935,-48.20714308086195,3.0394616439026283,15.112484283116016
kaydasheva_s001099,0.0,4.71475,corpus,-36.02143046709129,-40.951273984687276,3.0394616439026283,16.080824894663024
kaydasheva_s002256,0.0,9.8298125,corpus,-45.37740812563581,-48.13218949970446,3.039459754988638,22.51913846248852
kaydasheva_s000207,0.0,10.0848125,corpus,-45.064724392361114,-47.543934661350896,3.039454088246669,16.713659159988207
kaydasheva_s000709,0.0,13.7958125,corpus,-44.55953917572464,-46.66574625330647,3.039454088246669,18.305350828764876
kaydasheva_s001396,0.0,8.6298125,corpus,-44.06690414976825,-47.21806283644688,3.0368076117042464,15.317001583533923
kaydasheva_s000811,0.0,6.7398125,corpus,-42.009556982566764,-47.299518477241946,3.036806161852264,21.917785178533197
kaydasheva_s001033,0.0,10.7378125,corpus,-42.72458027816574,-45.263503447822906,3.036801812296316,18.08064835612314
kaydasheva_s001213,0.0,7.7198125,corpus,-48.03352695919689,-53.993489303588866,3.0318750105220245,21.540984235469352
kaydasheva_s001441,0.0,11.7928125,corpus,-42.51137749151824,-44.689123961885095,3.0318750105220245,15.68628911269232
kaydasheva_s000189,0.0,9.4018125,corpus,-43.7767578125,-46.84679164138495,3.031869917132681,18.972238460065384
kaydasheva_s000634,0.0,4.0598125,corpus,-37.16569090594212,-45.01464324527316,3.0211467954332196,18.15207641405101
kaydasheva_s001554,0.0,14.9808125,corpus,-42.72368887683578,-44.675784858497416,3.018928822881437,16.061151082098185
kaydasheva_s000040,0.0,12.3598125,corpus,-43.12536976638349,-44.82728098948068,3.018928822881437,18.23794949621009
kaydasheva_s000313,0.0,12.3398125,corpus,-45.440371125405186,-46.74851600072717,3.018928822881437,16.63649943049275
kaydasheva_s002012,0.0,10.7098125,corpus,-43.67794044701214,-45.99117957771598,3.018928822881437,21.663752012124352
kaydasheva_s001599,0.0,11.3798125,corpus,-44.16292289103691,-47.08913867878464,3.018918831907335,16.9878509246181
kaydasheva_s001664,0.0,7.7798125,corpus,-45.14248774903599,-48.56414234638214,3.018918831907335,16.63308608248006
kaydasheva_s002130,0.0,15.6098125,corpus,-44.0711983504164,-43.954566045907825,3.018918831907335,20.156188781389034
kaydasheva_s001769,0.0,5.8698125,corpus,-40.54586017355196,-44.813046727861675,3.018918831907335,9.570403447795512
kaydasheva_s001182,0.0,12.3498125,corpus,-45.520129048582994,-47.52199723802764,3.018918831907335,14.54025928654905
kaydasheva_s000095,0.0,15.2088125,corpus,-46.25546001808021,-47.44609674494317,3.0189088409332325,15.852466623212269
kaydasheva_s000732,0.0,11.17375,corpus,-44.61945011750224,-48.117053500392984,3.0116768856107865,22.0356355142066
kaydasheva_s000404,0.0,8.4478125,corpus,-42.29187777366864,-46.31110726333246,3.0116768856107865,18.836316777096993
kaydasheva_s000286,0.0,7.0698125,corpus,-40.01534045703678,-42.86634257801792,3.0116768856107865,19.210759392041584
kaydasheva_s001196,0.0,6.0498125,corpus,-42.37307592975207,-46.40021228790283,3.0116768856107865,20.293058976700483
kaydasheva_s001807,0.0,9.1298125,corpus,-40.54356345837897,-43.003392625362316,3.0116768856107865,23.044255970283984
kaydasheva_s000985,0.0,9.6998125,corpus,-45.98507973582474,-49.26344114246935,3.0116768856107865,20.587238161008973
kaydasheva_s002069,0.0,13.2598125,corpus,-45.150428921568626,-46.41405851472684,3.0116768856107865,15.102722311113608
kaydasheva_s001651,0.0,5.3648125,corpus,-41.275962715718286,-46.49691530068716,3.0116768856107865,13.573711348213376
kaydasheva_s000198,0.0,14.5498125,corpus,-44.424014712199316,-45.627508121378284,3.0116768856107865,19.91554130557288
kaydasheva_s001263,0.0,6.1468125,corpus,-38.71434197154471,-43.949978562652085,3.0116768856107865,16.278184300044366
kaydasheva_s002004,0.0,14.5598125,corpus,-45.7829831301511,-47.17463689068563,2.9973363785189786,19.004949500368852
kaydasheva_s001470,0.0,12.3108125,corpus,-44.62175695572705,-47.7870604639468,2.9973363785189786,17.61633989349035
kaydasheva_s001074,0.0,10.8098125,corpus,-45.63201390494912,-49.22897082283383,2.9973363785189786,8.639234747080131
kaydasheva_s001256,0.0,12.1838125,corpus,-44.45314424261084,-45.703592351965,2.9973363785189786,19.627190894376035
kaydasheva_s001636,0.0,14.7098125,corpus,-43.33790788579198,-45.23235195333307,2.9973363785189786,15.187568662902988
kaydasheva_s000891,0.0,15.8698125,corpus,-43.85153788594833,-44.878149610170176,2.9973312631275,16.197890654685633
kaydasheva_s000472,0.0,4.8838125,corpus,-38.72803935066598,-45.61048681471083,2.9973312631275,21.136772515588348
kaydasheva_s001215,0.0,5.9998125,corpus,-44.66355143229167,-50.02069447087307,2.9973312631275,20.753601558319335
kaydasheva_s001784,0.0,11.5078125,corpus,-45.212315377932235,-48.84613903089502,2.9973312631275,18.29752792564549
kaydasheva_s000381,0.0,8.0898125,corpus,-42.389142652966626,-46.38987749472432,2.9973312631275,16.239354555242123
kaydasheva_s001386,0.0,10.4098125,corpus,-41.09175747478386,-42.84348714804347,2.9973312631275,22.51574097660424
kaydasheva_s001984,0.0,10.0088125,corpus,-44.37533950424575,-45.21542179437331,2.9973312631275,14.900942649655057
kaydasheva_s001340,0.0,4.3498125,corpus,-41.25891702586207,-51.593009821573894,2.997329984279631,21.752350844845886
kaydasheva_s001558,0.0,15.1598125,corpus,-44.8060016078496,-46.704457718985424,2.997328705431761,16.994519325667504
kaydasheva_s001796,0.0,12.1498125,corpus,-45.1390753600823,-47.2378047158785,2.997326147736022,17.305235350736126
kaydasheva_s000320,0.0,10.77475,corpus,-42.82985869312906,-45.23751470358065,2.97657881392034,16.971753762498743
kaydasheva_s002056,0.0,11.9998125,corpus,-41.6783984375,-43.039874084724865,2.9765622708184876,19.73624405635664
kaydasheva_s000671,0.0,12.2018125,corpus,-46.36106237192623,-49.34514022642566,2.9765622708184876,18.29932934264264
kaydasheva_s002094,0.0,10.9898125,corpus,-43.4592420666515,-45.287342457544234,2.9765622708184876,21.13696259139803
kaydasheva_s000307,0.0,9.0408125,corpus,-40.97541309457964,-43.23819382985433,2.9765622708184876,5.701678196416715
kaydasheva_s002087,0.0,7.9598125,corpus,-40.408421502041456,-43.63516566332649,2.9765622708184876,19.958727070372962
kaydasheva_s001253,0.0,5.63075,corpus,-40.894833065053284,-46.22955641635629,2.9765622708184876,20.214214180769957
kaydasheva_s001505,0.0,14.2198125,corpus,-43.04338354869901,-44.378171763025726,2.9765581350430246,6.845759304469322
kaydasheva_s000949,0.0,6.7408125,corpus,-51.524335821587535,-59.81657913082936,2.9765581350430246,9.052993702586015
kaydasheva_s000349,0.0,14.6678125,corpus,-47.06743140763463,-46.71609918998949,2.9765539992675616,15.392958302853176
kaydasheva_s001797,0.0,6.73575,corpus,-42.30006259272997,-47.08446619245741,2.976545727716635,21.120479947898694
kaydasheva_s000092,0.0,14.05875,corpus,-44.309063277916074,-45.64385531498836,2.976545727716635,19.750891259543067
kaydasheva_s002138,0.0,12.3468125,corpus,-44.665606022267205,-46.63062991570989,2.976545727716635,18.049349957985093
kaydasheva_s002236,0.0,10.89775,corpus,-38.960962586009174,-41.26808218002319,2.976545727716635,20.44763289319743
kaydasheva_s002203,0.0,8.1298125,corpus,-41.19154558733087,-44.83210775296982,2.9764771717621743,25.38913287319248
kaydasheva_s002146,0.0,13.8298125,corpus,-45.69641404555315,-46.94438625306122,2.976474693637406,19.753046397918638
kaydasheva_s001308,0.0,4.1298125,corpus,-41.340813218825666,-50.112169684433354,2.976469737387869,22.296794751341054
kaydasheva_s000616,0.0,13.9878125,corpus,-44.15659902162259,-45.40471137516082,2.976459824888795,18.654071089794783
kaydasheva_s001876,0.0,14.5278125,corpus,-45.81216126118376,-47.302935440174856,2.976459824888795,20.978541915125575
kaydasheva_s002246,0.0,13.1198125,corpus,-45.353566239519814,-46.781496118616175,2.968906077835604,20.998169007116793
kaydasheva_s000087,0.0,9.1098125,corpus,-44.48274132135016,-47.91079369074182,2.9688971166541847,15.415150312694788
kaydasheva_s000540,0.0,7.3988125,corpus,-43.23791437922297,-47.2730469592782,2.9688971166541847,15.712271816055432
kaydasheva_s001775,0.0,15.11775,corpus,-47.365606398809526,-48.54059020332668,2.9688971166541847,16.70501430680399
kaydasheva_s001979,0.0,4.0648125,corpus,-37.573153190424875,-45.543561398983,2.9643686787839987,17.310527367422388
kaydasheva_s001648,0.0,7.9998125,corpus,-47.47228515625,-50.42659078325544,2.9643686787839987,15.64614241170106
kaydasheva_s001811,0.0,9.8598125,corpus,-44.833049410496955,-44.69285455468583,2.958486519057572,20.09068021376916
kaydasheva_s001398,0.0,4.2698125,corpus,-37.98819205576698,-45.57181285290008,2.9552233745612244,23.28363379592053
kaydasheva_s002032,0.0,12.9838125,corpus,-45.86743728332049,-47.903480743539745,2.9552233745612244,15.232602685640313
kaydasheva_s001682,0.0,7.0698125,corpus,-42.86040819483734,-49.49907289851796,2.9552185405142435,12.357184903690762
kaydasheva_s001454,0.0,3.3898125,corpus,-39.47489744653392,-51.314649274272305,2.955213706467262,6.871597477758389
kaydasheva_s002309,0.0,7.0358125,corpus,-45.65961248224432,-51.603661824421714,2.955213706467262,15.76681950360544
kaydasheva_s000920,0.0,5.3048125,corpus,-41.271790241745286,-50.33810304558796,2.955213706467262,16.553077240241894
kaydasheva_s000677,0.0,6.4838125,corpus,-41.99848693094136,-46.53030627114432,2.955213706467262,19.75145439728601
kaydasheva_s001422,0.0,7.47775,corpus,-41.76259608957219,-46.79877442752614,2.9498421816774023,24.90731823634741
kaydasheva_s001502,0.0,5.4098125,corpus,-40.8508801698244,-45.69660996227729,2.9498421816774023,11.839798627075556
kaydasheva_s001668,0.0,3.2288125,corpus,-35.46991099071207,-46.31295294988723,2.949831994898715,19.233844058657827
kaydasheva_s000430,0.0,8.0888125,corpus,-45.690696461681085,-48.50031428866916,2.9422894121279035,18.378947240239278
kaydasheva_s002266,0.0,10.7498125,corpus,-44.476010174418604,-46.732755130099264,2.9422894121279035,11.61284598592127
kaydasheva_s000745,0.0,6.2098125,corpus,-42.56633705716586,-50.688067663283576,2.9422876512479887,24.11163017198446
kaydasheva_s001746,0.0,12.6998125,corpus,-45.054481422244095,-47.451151651280526,2.9393661451099478,19.986856329306423
kaydasheva_s002150,0.0,12.6098125,corpus,-43.78111369944489,-46.01512129693969,2.9393661451099478,19.1854522960976
kaydasheva_s000244,0.0,15.0918125,corpus,-42.82068267478463,-45.435718782905006,2.9393661451099478,19.61502922358455
kaydasheva_s001172,0.0,11.4298125,corpus,-43.538573791557305,-41.68462897038114,2.939355959832985,16.82028693990631
kaydasheva_s001753,0.0,10.8448125,corpus,-44.23199665590406,-49.06750656931024,2.939355959832985,21.20892742626388
kaydasheva_s000930,0.0,12.23575,corpus,-42.24908088235294,-43.87030762382176,2.9393534135137442,17.98848945135626
kaydasheva_s001013,0.0,4.3008125,corpus,-39.16840025436046,-47.49932098388672,2.939350867194504,17.704854411045027
kaydasheva_s001047,0.0,12.1198125,corpus,-44.049221328382835,-45.3027093795038,2.9393457745560223,9.268024215502347
kaydasheva_s000434,0.0,12.1598125,corpus,-46.43715948807566,-49.71528225560342,2.9393457745560223,18.359217528351564
kaydasheva_s000918,0.0,10.4898125,corpus,-42.54472637631077,-45.485538658054395,2.939325404002097,20.206865677337515
kaydasheva_s001366,0.0,12.9298125,corpus,-46.551947384957465,-48.7227196038938,2.9361971721400044,19.663017866602587
kaydasheva_s001633,0.0,13.2498125,corpus,-43.11696344339622,-44.61482356389364,2.9361971721400044,21.485068594572983
kaydasheva_s000231,0.0,13.9478125,corpus,-44.086567540322584,-45.86930419177544,2.9361971721400044,18.550204842839527
kaydasheva_s001548,0.0,11.5798125,corpus,-43.59222865392919,-44.04534875429594,2.936185235522191,17.275790753848174
kaydasheva_s001610,0.0,12.87875,corpus,-47.69271035520186,-48.54844988608847,2.936185235522191,19.682574805545368
kaydasheva_s000247,0.0,10.2898125,corpus,-47.61348244655005,-50.57435737861382,2.936185235522191,22.46117621359549
kaydasheva_s001604,0.0,7.7698125,corpus,-42.95779540701416,-47.69813094820295,2.936185235522191,18.357935880398166
kaydasheva_s000123,0.0,13.8598125,corpus,-43.45457927489178,-45.592915248203944,2.936185235522191,20.777133318491963
kaydasheva_s001616,0.0,17.3498125,corpus,-44.46027557636888,-45.75430179595947,2.936185235522191,21.142979578237835
kaydasheva_s000223,0.0,10.5608125,corpus,-45.42327325994318,-48.10037412034704,2.9361837434449645,17.302975527391773
kaydasheva_s000060,0.0,13.2198125,corpus,-44.287186199886534,-45.727652341127396,2.936179267213284,18.32106876601216
kaydasheva_s001691,0.0,9.4198125,corpus,-42.67919818205945,-45.921707518557284,2.936179267213284,20.909345664200586
kaydasheva_s000432,0.0,14.5598125,corpus,-43.934554215315934,-45.22847649053479,2.9361732989043774,20.814946570676717
kaydasheva_s001809,0.0,12.4628125,corpus,-44.70341969301766,-47.070108363058715,2.908440323819799,19.821998701683512
kaydasheva_s002194,0.0,8.1298125,corpus,-43.55491332257073,-46.6980393634123,2.9084306791036725,24.343676530038728
kaydasheva_s000952,0.0,3.97175,corpus,-39.28292024165617,-44.45162282671247,2.9084306791036725,12.974892356245444
kaydasheva_s001151,0.0,7.8458125,corpus,-45.18258359872611,-47.54090894971575,2.908425856745609,17.232850580294222
kaydasheva_s001918,0.0,5.87275,corpus,-39.34661147785349,-43.86311904907227,2.908421034387546,18.266315933954875
kaydasheva_s001326,0.0,11.2898125,corpus,-42.738405807130206,-45.46169900422049,2.908421034387546,17.412914017401732
kaydasheva_s000768,0.0,14.0698125,corpus,-46.29517312988628,-48.014041670437514,2.908421034387546,17.872576226505167
kaydasheva_s000357,0.0,9.0508125,corpus,-45.309124654696134,-47.88490807255612,2.9000527831883605,15.859830171697395
kaydasheva_s001379,0.0,5.2808125,corpus,-37.20415704900568,-42.55551838344998,2.896004635524927,21.044125598086197
kaydasheva_s000025,0.0,15.6938125,corpus,-42.510102971637984,-44.18999947865804,2.896004635524927,20.783266417290537
kaydasheva_s000742,0.0,6.83675,corpus,-38.68225454586988,-44.159264280084976,2.896002483403544,19.351134214980952
kaydasheva_s000774,0.0,3.8078125,corpus,-34.84637979822835,-44.288593096610825,2.896000331282161,17.700656027455132
kaydasheva_s000047,0.0,3.4998125,corpus,-37.60709263392857,-47.05218315124512,2.896000331282161,20.662212470838593
kaydasheva_s001776,0.0,9.2138125,corpus,-41.14314434039088,-44.95592017795729,2.896000331282161,20.721463868288165
kaydasheva_s000021,0.0,14.4798125,corpus,-48.60047803004144,-47.88284883045015,2.896000331282161,19.819886179070856
kaydasheva_s000845,0.0,8.9998125,corpus,-46.509053819444446,-49.8137896437394,2.896000331282161,20.917908460476486
kaydasheva_s001105,0.0,5.3098125,corpus,-37.56038871233522,-43.388358888171965,2.896000331282161,25.13344737260174
kaydasheva_s000869,0.0,15.7048125,corpus,-44.49466062898089,-44.22955517058677,2.895996027039395,18.224275297569278
kaydasheva_s001555,0.0,11.0478125,corpus,-42.69810520361991,-44.2012574834731,2.895996027039395,19.79140463557296
kaydasheva_s000880,0.0,14.4198125,corpus,-45.4742707610957,-46.623840446146126,2.8959874185538634,19.492452552306098
kaydasheva_s001924,0.0,11.1298125,corpus,-44.583378958894876,-47.12966061401367,2.8936901039242247,15.02528555609984
kaydasheva_s000566,0.0,12.9798125,corpus,-44.41608484206471,-46.44789178030832,2.8936901039242247,22.20476859695869
kaydasheva_s002184,0.0,7.1098125,corpus,-42.4072691411744,-46.91636097620404,2.8936901039242247,20.099707874664112
kaydasheva_s001367,0.0,5.29375,corpus,-40.63209992320416,-45.715602450900604,2.893688811626646,20.30973752773704
kaydasheva_s002153,0.0,6.03075,corpus,-41.043853000621894,-46.20815364837647,2.893687519329067,19.276748840364412
kaydasheva_s001100,0.0,10.8098125,corpus,-44.93763731498613,-50.37491644079035,2.882538044398104,16.84786744788792
kaydasheva_s001777,0.0,10.47475,corpus,-47.70155802292263,-51.61454956872122,2.882538044398104,20.19257068530738
kaydasheva_s001522,0.0,9.4298125,corpus,-43.38227813494168,-46.74671531677246,2.882538044398104,22.448611843703063
kaydasheva_s001762,0.0,7.4898125,corpus,-41.91860501502003,-44.70855291684469,2.8825251881362655,18.204810874538403
kaydasheva_s001712,0.0,4.5398125,corpus,-34.22190769548458,-41.82644362449646,2.882522616883898,23.845473256183407
kaydasheva_s001420,0.0,7.1468125,corpus,-42.07086975524476,-46.5667716930439,2.882522616883898,15.425904771528899
kaydasheva_s001113,0.0,8.1778125,corpus,-43.31721328698044,-47.616941224283245,2.8825174743791626,17.879270724974948
kaydasheva_s001241,0.0,5.9298125,corpus,-42.35400308284149,-47.68007542794211,2.8825174743791626,11.349369038924607
kaydasheva_s001266,0.0,11.9798125,corpus,-44.70409341089316,-45.37161268234253,2.8825174743791626,20.10566045132951
kaydasheva_s001860,0.0,8.4598125,corpus,-43.22142804373522,-47.87056881043969,2.8825174743791626,18.953944861359464
kaydasheva_s000524,0.0,6.8698125,corpus,-42.11551867267104,-45.43939290727888,2.8825174743791626,20.69808442956248
kaydasheva_s000754,0.0,6.2898125,corpus,-40.13137793124007,-44.07644953046526,2.877052640354254,21.964817343633612
kaydasheva_s002063,0.0,7.4198125,corpus,-42.05057593497305,-45.97428388306589,2.877052640354254,19.77251921957963
kaydasheva_s002122,0.0,12.1598125,corpus,-42.90317575555099,-43.973211614935245,2.8770427055849077,15.684859921104753
kaydasheva_s001861,0.0,10.5278125,corpus,-43.67959475902184,-47.10510419595121,2.872124876019903,20.07095908956787
kaydasheva_s000208,0.0,10.1698125,corpus,-43.241937838003935,-45.446863265264604,2.872124876019903,21.42511236920644
kaydasheva_s000889,0.0,15.4888125,corpus,-49.92261640574564,-50.748657353719075,2.8721152652752453,9.280585765737799
kaydasheva_s000755,0.0,13.2998125,corpus,-44.37213052161654,-46.42872905731201,2.8721152652752453,19.705061885162507
kaydasheva_s002207,0.0,7.5548125,corpus,-40.519875310430464,-44.35271483201247,2.8721152652752453,20.040976725498822
kaydasheva_s000105,0.0,8.7598125,corpus,-43.801106770833336,-47.041789300662955,2.8721152652752453,22.66171196479221
kaydasheva_s000372,0.0,16.71275,corpus,-43.35628459754638,-45.09837199244006,2.8721152652752453,19.349532587989252
kaydasheva_s002129,0.0,10.8668125,corpus,-43.007014719411224,-45.047351049720696,2.8721152652752453,19.23291448654279
kaydasheva_s000205,0.0,16.5638125,corpus,-40.65663213315217,-42.21181031277305,2.8721152652752453,19.240915336167504
kaydasheva_s000395,0.0,9.65175,corpus,-43.82613341968912,-46.33790459352381,2.8721152652752453,23.550674017624374
kaydasheva_s001531,0.0,3.2858125,corpus,-36.29520682940729,-44.920650482177734,2.872114063932163,19.683803239926768
kaydasheva_s001849,0.0,7.8998125,corpus,-43.80298160601266,-47.47326038253139,2.872112862589081,22.69243992810082
kaydasheva_s000609,0.0,5.4858125,corpus,-37.50124871926229,-43.7093906879425,2.872112862589081,20.420327285869092
kaydasheva_s002257,0.0,5.3198125,corpus,-39.209681919642854,-46.6168622141299,2.8721104599029164,21.73980779695904
kaydasheva_s000038,0.0,9.65075,corpus,-42.932942033678756,-45.71840454981877,2.8721056545305874,17.84098699367032
kaydasheva_s001031,0.0,9.8898125,corpus,-45.22229682760364,-48.48739874483359,2.8698220527738836,16.642229565935068
